Date,continue_next,change_next,next_segment_completed_by,next_segment_same_direction,next_segment_opp_direction,next_segment_theta,next_segment_amp,next_segment_length,next_segment_net_return
2017-10-24 00:00:00+00:00,False,True,446.0,0.0,1.0,-0.025585489649536962,0.025591074013008974,1.0,-0.025591074013008974
2017-10-25 00:00:00+00:00,False,True,447.0,0.0,1.0,0.010426905328567658,0.010427283217283367,1.0,0.010427283217283367
2017-10-26 00:00:00+00:00,False,True,448.0,1.0,0.0,0.031033012142091556,0.03104297807297418,1.0,0.03104297807297418
2017-10-27 00:00:00+00:00,False,True,455.0,1.0,0.0,0.009723554670004252,0.061352983247870085,7.0,0.0491532221853328
2017-10-30 00:00:00+00:00,True,False,,,,,,,
2017-10-31 00:00:00+00:00,True,False,,,,,,,
2017-11-01 00:00:00+00:00,True,False,,,,,,,
2017-11-02 00:00:00+00:00,True,False,,,,,,,
2017-11-03 00:00:00+00:00,True,False,,,,,,,
2017-11-06 00:00:00+00:00,True,False,,,,,,,
2017-11-07 00:00:00+00:00,False,True,457.0,0.0,1.0,-0.01645111998078664,0.032158114182569086,2.0,-0.032158114182569086
2017-11-08 00:00:00+00:00,True,False,,,,,,,
2017-11-09 00:00:00+00:00,False,True,458.0,0.0,1.0,0.05131156423214404,0.051356644047911626,1.0,0.051356644047911626
2017-11-10 00:00:00+00:00,False,True,469.0,0.0,1.0,-0.005666355457527066,0.11743559015235117,11.0,-0.024748954484789865
2017-11-13 00:00:00+00:00,True,False,,,,,,,
2017-11-14 00:00:00+00:00,True,False,,,,,,,
2017-11-15 00:00:00+00:00,True,False,,,,,,,
2017-11-16 00:00:00+00:00,True,False,,,,,,,
2017-11-17 00:00:00+00:00,True,False,,,,,,,
2017-11-20 00:00:00+00:00,True,False,,,,,,,
2017-11-21 00:00:00+00:00,True,False,,,,,,,
2017-11-22 00:00:00+00:00,True,False,,,,,,,
2017-11-24 00:00:00+00:00,True,False,,,,,,,
2017-11-27 00:00:00+00:00,True,False,,,,,,,
2017-11-28 00:00:00+00:00,False,True,470.0,1.0,0.0,-0.07011228098395483,0.07022739172378856,1.0,-0.07022739172378856
2017-11-29 00:00:00+00:00,False,True,491.0,1.0,0.0,-0.006912324094624611,0.30089196950219144,21.0,-0.014977934716747576
2017-11-30 00:00:00+00:00,True,False,,,,,,,
2017-12-01 00:00:00+00:00,True,False,,,,,,,
2017-12-04 00:00:00+00:00,True,False,,,,,,,
2017-12-05 00:00:00+00:00,True,False,,,,,,,
2017-12-06 00:00:00+00:00,True,False,,,,,,,
2017-12-07 00:00:00+00:00,True,False,,,,,,,
2017-12-08 00:00:00+00:00,True,False,,,,,,,
2017-12-11 00:00:00+00:00,True,False,,,,,,,
2017-12-12 00:00:00+00:00,True,False,,,,,,,
2017-12-13 00:00:00+00:00,True,False,,,,,,,
2017-12-14 00:00:00+00:00,True,False,,,,,,,
2017-12-15 00:00:00+00:00,True,False,,,,,,,
2017-12-18 00:00:00+00:00,True,False,,,,,,,
2017-12-19 00:00:00+00:00,True,False,,,,,,,
2017-12-20 00:00:00+00:00,True,False,,,,,,,
2017-12-21 00:00:00+00:00,True,False,,,,,,,
2017-12-22 00:00:00+00:00,True,False,,,,,,,
2017-12-26 00:00:00+00:00,True,False,,,,,,,
2017-12-27 00:00:00+00:00,True,False,,,,,,,
2017-12-28 00:00:00+00:00,True,False,,,,,,,
2017-12-29 00:00:00+00:00,False,True,492.0,0.0,1.0,0.02977596155481121,0.02978476454419199,1.0,0.02978476454419199
2018-01-02 00:00:00+00:00,False,True,514.0,1.0,0.0,0.01706584265599793,0.3594424021275935,22.0,0.15820550349567908
2018-01-03 00:00:00+00:00,True,False,,,,,,,
2018-01-04 00:00:00+00:00,True,False,,,,,,,
2018-01-05 00:00:00+00:00,True,False,,,,,,,
2018-01-08 00:00:00+00:00,True,False,,,,,,,
2018-01-09 00:00:00+00:00,True,False,,,,,,,
2018-01-10 00:00:00+00:00,True,False,,,,,,,
2018-01-11 00:00:00+00:00,True,False,,,,,,,
2018-01-12 00:00:00+00:00,True,False,,,,,,,
2018-01-16 00:00:00+00:00,True,False,,,,,,,
2018-01-17 00:00:00+00:00,True,False,,,,,,,
2018-01-18 00:00:00+00:00,True,False,,,,,,,
2018-01-19 00:00:00+00:00,True,False,,,,,,,
2018-01-22 00:00:00+00:00,True,False,,,,,,,
2018-01-23 00:00:00+00:00,True,False,,,,,,,
2018-01-24 00:00:00+00:00,True,False,,,,,,,
2018-01-25 00:00:00+00:00,True,False,,,,,,,
2018-01-26 00:00:00+00:00,True,False,,,,,,,
2018-01-29 00:00:00+00:00,True,False,,,,,,,
2018-01-30 00:00:00+00:00,True,False,,,,,,,
2018-01-31 00:00:00+00:00,True,False,,,,,,,
2018-02-01 00:00:00+00:00,True,False,,,,,,,
2018-02-02 00:00:00+00:00,False,True,515.0,0.0,1.0,-0.08846297359151246,0.0886944597309689,1.0,-0.0886944597309689
2018-02-05 00:00:00+00:00,False,True,518.0,0.0,1.0,0.004806164854918958,0.118832625698857,3.0,0.01771751777353181
2018-02-06 00:00:00+00:00,True,False,,,,,,,
2018-02-07 00:00:00+00:00,True,False,,,,,,,
2018-02-08 00:00:00+00:00,False,True,544.0,1.0,0.0,0.00865155703426826,0.4511485219500482,26.0,0.10312738458760262
2018-02-09 00:00:00+00:00,True,False,,,,,,,
2018-02-12 00:00:00+00:00,True,False,,,,,,,
2018-02-13 00:00:00+00:00,True,False,,,,,,,
2018-02-14 00:00:00+00:00,True,False,,,,,,,
2018-02-15 00:00:00+00:00,True,False,,,,,,,
2018-02-16 00:00:00+00:00,True,False,,,,,,,
2018-02-20 00:00:00+00:00,True,False,,,,,,,
2018-02-21 00:00:00+00:00,True,False,,,,,,,
2018-02-22 00:00:00+00:00,True,False,,,,,,,
2018-02-23 00:00:00+00:00,True,False,,,,,,,
2018-02-26 00:00:00+00:00,True,False,,,,,,,
2018-02-27 00:00:00+00:00,True,False,,,,,,,
2018-02-28 00:00:00+00:00,True,False,,,,,,,
2018-03-01 00:00:00+00:00,True,False,,,,,,,
2018-03-02 00:00:00+00:00,True,False,,,,,,,
2018-03-05 00:00:00+00:00,True,False,,,,,,,
2018-03-06 00:00:00+00:00,True,False,,,,,,,
2018-03-07 00:00:00+00:00,True,False,,,,,,,
2018-03-08 00:00:00+00:00,True,False,,,,,,,
2018-03-09 00:00:00+00:00,True,False,,,,,,,
2018-03-12 00:00:00+00:00,True,False,,,,,,,
2018-03-13 00:00:00+00:00,True,False,,,,,,,
2018-03-14 00:00:00+00:00,True,False,,,,,,,
2018-03-15 00:00:00+00:00,True,False,,,,,,,
2018-03-16 00:00:00+00:00,True,False,,,,,,,
2018-03-19 00:00:00+00:00,False,True,548.0,0.0,1.0,-0.00906045230861042,0.10385199033669235,4.0,-0.03388708011903141
2018-03-20 00:00:00+00:00,True,False,,,,,,,
2018-03-21 00:00:00+00:00,True,False,,,,,,,
2018-03-22 00:00:00+00:00,True,False,,,,,,,
2018-03-23 00:00:00+00:00,False,True,549.0,0.0,1.0,0.04818631391795195,0.0482236435245329,1.0,0.0482236435245329
2018-03-26 00:00:00+00:00,False,True,552.0,0.0,1.0,-0.03323986717836054,0.14461169567988397,3.0,-0.054164705818138925
2018-03-27 00:00:00+00:00,True,False,,,,,,,
2018-03-28 00:00:00+00:00,True,False,,,,,,,
2018-03-29 00:00:00+00:00,False,True,570.0,1.0,0.0,-0.0011508180561953638,0.36083847091063426,18.0,-0.06663955242793795
2018-04-02 00:00:00+00:00,True,False,,,,,,,
2018-04-03 00:00:00+00:00,True,False,,,,,,,
2018-04-04 00:00:00+00:00,True,False,,,,,,,
2018-04-05 00:00:00+00:00,True,False,,,,,,,
2018-04-06 00:00:00+00:00,True,False,,,,,,,
2018-04-09 00:00:00+00:00,True,False,,,,,,,
2018-04-10 00:00:00+00:00,True,False,,,,,,,
2018-04-11 00:00:00+00:00,True,False,,,,,,,
2018-04-12 00:00:00+00:00,True,False,,,,,,,
2018-04-13 00:00:00+00:00,True,False,,,,,,,
2018-04-16 00:00:00+00:00,True,False,,,,,,,
2018-04-17 00:00:00+00:00,True,False,,,,,,,
2018-04-18 00:00:00+00:00,True,False,,,,,,,
2018-04-19 00:00:00+00:00,True,False,,,,,,,
2018-04-20 00:00:00+00:00,True,False,,,,,,,
2018-04-23 00:00:00+00:00,True,False,,,,,,,
2018-04-24 00:00:00+00:00,True,False,,,,,,,
2018-04-25 00:00:00+00:00,False,True,581.0,0.0,1.0,0.026700386416355987,0.2028499286370693,11.0,0.18285224071488204
2018-04-26 00:00:00+00:00,True,False,,,,,,,
2018-04-27 00:00:00+00:00,True,False,,,,,,,
2018-04-30 00:00:00+00:00,True,False,,,,,,,
2018-05-01 00:00:00+00:00,True,False,,,,,,,
2018-05-02 00:00:00+00:00,True,False,,,,,,,
2018-05-03 00:00:00+00:00,True,False,,,,,,,
2018-05-04 00:00:00+00:00,True,False,,,,,,,
2018-05-07 00:00:00+00:00,True,False,,,,,,,
2018-05-08 00:00:00+00:00,True,False,,,,,,,
2018-05-09 00:00:00+00:00,True,False,,,,,,,
2018-05-10 00:00:00+00:00,False,True,614.0,0.0,1.0,-0.010159888219182563,0.4012297080624374,33.0,-0.09791826784839097
2018-05-11 00:00:00+00:00,True,False,,,,,,,
2018-05-14 00:00:00+00:00,True,False,,,,,,,
2018-05-15 00:00:00+00:00,True,False,,,,,,,
2018-05-16 00:00:00+00:00,True,False,,,,,,,
2018-05-17 00:00:00+00:00,True,False,,,,,,,
2018-05-18 00:00:00+00:00,True,False,,,,,,,
2018-05-21 00:00:00+00:00,True,False,,,,,,,
2018-05-22 00:00:00+00:00,True,False,,,,,,,
2018-05-23 00:00:00+00:00,True,False,,,,,,,
2018-05-24 00:00:00+00:00,True,False,,,,,,,
2018-05-25 00:00:00+00:00,True,False,,,,,,,
2018-05-29 00:00:00+00:00,True,False,,,,,,,
2018-05-30 00:00:00+00:00,True,False,,,,,,,
2018-05-31 00:00:00+00:00,True,False,,,,,,,
2018-06-01 00:00:00+00:00,True,False,,,,,,,
2018-06-04 00:00:00+00:00,True,False,,,,,,,
2018-06-05 00:00:00+00:00,True,False,,,,,,,
2018-06-06 00:00:00+00:00,True,False,,,,,,,
2018-06-07 00:00:00+00:00,True,False,,,,,,,
2018-06-08 00:00:00+00:00,True,False,,,,,,,
2018-06-11 00:00:00+00:00,True,False,,,,,,,
2018-06-12 00:00:00+00:00,True,False,,,,,,,
2018-06-13 00:00:00+00:00,True,False,,,,,,,
2018-06-14 00:00:00+00:00,True,False,,,,,,,
2018-06-15 00:00:00+00:00,True,False,,,,,,,
2018-06-18 00:00:00+00:00,True,False,,,,,,,
2018-06-19 00:00:00+00:00,True,False,,,,,,,
2018-06-20 00:00:00+00:00,True,False,,,,,,,
2018-06-21 00:00:00+00:00,True,False,,,,,,,
2018-06-22 00:00:00+00:00,True,False,,,,,,,
2018-06-25 00:00:00+00:00,True,False,,,,,,,
2018-06-26 00:00:00+00:00,True,False,,,,,,,
2018-06-27 00:00:00+00:00,False,True,615.0,0.0,1.0,0.02156756928518225,0.021570914031352695,1.0,0.021570914031352695
2018-06-28 00:00:00+00:00,False,True,616.0,0.0,1.0,-0.01657636142587559,0.01657787985352588,1.0,-0.01657787985352588
2018-06-29 00:00:00+00:00,False,True,617.0,0.0,1.0,0.022287228278853,0.022290919186915614,1.0,0.022290919186915614
2018-07-02 00:00:00+00:00,False,True,618.0,0.0,1.0,-0.022540358649611566,0.0225441767687955,1.0,-0.0225441767687955
2018-07-03 00:00:00+00:00,False,True,622.0,0.0,1.0,0.018942083752677683,0.06699230189220207,4.0,0.06699230189220207
2018-07-05 00:00:00+00:00,True,False,,,,,,,
2018-07-06 00:00:00+00:00,True,False,,,,,,,
2018-07-09 00:00:00+00:00,True,False,,,,,,,
2018-07-10 00:00:00+00:00,False,True,647.0,1.0,0.0,0.00027259265538362155,0.258182126855393,25.0,0.03178964130914874
2018-07-11 00:00:00+00:00,True,False,,,,,,,
2018-07-12 00:00:00+00:00,True,False,,,,,,,
2018-07-13 00:00:00+00:00,True,False,,,,,,,
2018-07-16 00:00:00+00:00,True,False,,,,,,,
2018-07-17 00:00:00+00:00,True,False,,,,,,,
2018-07-18 00:00:00+00:00,True,False,,,,,,,
2018-07-19 00:00:00+00:00,True,False,,,,,,,
2018-07-20 00:00:00+00:00,True,False,,,,,,,
2018-07-23 00:00:00+00:00,True,False,,,,,,,
2018-07-24 00:00:00+00:00,True,False,,,,,,,
2018-07-25 00:00:00+00:00,True,False,,,,,,,
2018-07-26 00:00:00+00:00,True,False,,,,,,,
2018-07-27 00:00:00+00:00,True,False,,,,,,,
2018-07-30 00:00:00+00:00,True,False,,,,,,,
2018-07-31 00:00:00+00:00,True,False,,,,,,,
2018-08-01 00:00:00+00:00,True,False,,,,,,,
2018-08-02 00:00:00+00:00,True,False,,,,,,,
2018-08-03 00:00:00+00:00,True,False,,,,,,,
2018-08-06 00:00:00+00:00,True,False,,,,,,,
2018-08-07 00:00:00+00:00,True,False,,,,,,,
2018-08-08 00:00:00+00:00,True,False,,,,,,,
2018-08-09 00:00:00+00:00,True,False,,,,,,,
2018-08-10 00:00:00+00:00,True,False,,,,,,,
2018-08-13 00:00:00+00:00,True,False,,,,,,,
2018-08-14 00:00:00+00:00,False,True,679.0,1.0,0.0,0.004052929280916369,0.46779477319883234,32.0,0.07280599528725173
2018-08-15 00:00:00+00:00,True,False,,,,,,,
2018-08-16 00:00:00+00:00,True,False,,,,,,,
2018-08-17 00:00:00+00:00,True,False,,,,,,,
2018-08-20 00:00:00+00:00,True,False,,,,,,,
2018-08-21 00:00:00+00:00,True,False,,,,,,,
2018-08-22 00:00:00+00:00,True,False,,,,,,,
2018-08-23 00:00:00+00:00,True,False,,,,,,,
2018-08-24 00:00:00+00:00,True,False,,,,,,,
2018-08-27 00:00:00+00:00,True,False,,,,,,,
2018-08-28 00:00:00+00:00,True,False,,,,,,,
2018-08-29 00:00:00+00:00,True,False,,,,,,,
2018-08-30 00:00:00+00:00,True,False,,,,,,,
2018-08-31 00:00:00+00:00,True,False,,,,,,,
2018-09-04 00:00:00+00:00,True,False,,,,,,,
2018-09-05 00:00:00+00:00,True,False,,,,,,,
2018-09-06 00:00:00+00:00,True,False,,,,,,,
2018-09-07 00:00:00+00:00,True,False,,,,,,,
2018-09-10 00:00:00+00:00,True,False,,,,,,,
2018-09-11 00:00:00+00:00,True,False,,,,,,,
2018-09-12 00:00:00+00:00,True,False,,,,,,,
2018-09-13 00:00:00+00:00,True,False,,,,,,,
2018-09-14 00:00:00+00:00,True,False,,,,,,,
2018-09-17 00:00:00+00:00,True,False,,,,,,,
2018-09-18 00:00:00+00:00,True,False,,,,,,,
2018-09-19 00:00:00+00:00,True,False,,,,,,,
2018-09-20 00:00:00+00:00,True,False,,,,,,,
2018-09-21 00:00:00+00:00,True,False,,,,,,,
2018-09-24 00:00:00+00:00,True,False,,,,,,,
2018-09-25 00:00:00+00:00,True,False,,,,,,,
2018-09-26 00:00:00+00:00,True,False,,,,,,,
2018-09-27 00:00:00+00:00,True,False,,,,,,,
2018-09-28 00:00:00+00:00,False,True,687.0,0.0,1.0,-0.03788914303595976,0.19459170875786214,8.0,-0.13435535802799325
2018-10-01 00:00:00+00:00,True,False,,,,,,,
2018-10-02 00:00:00+00:00,True,False,,,,,,,
2018-10-03 00:00:00+00:00,True,False,,,,,,,
2018-10-04 00:00:00+00:00,True,False,,,,,,,
2018-10-05 00:00:00+00:00,True,False,,,,,,,
2018-10-08 00:00:00+00:00,True,False,,,,,,,
2018-10-09 00:00:00+00:00,True,False,,,,,,,
2018-10-10 00:00:00+00:00,False,True,688.0,1.0,0.0,-0.04390361497965627,0.0439318452194124,1.0,-0.0439318452194124
2018-10-11 00:00:00+00:00,False,True,689.0,0.0,1.0,0.0473501676514102,0.047385586380146894,1.0,0.047385586380146894
2018-10-12 00:00:00+00:00,False,True,690.0,0.0,1.0,-0.04628985578443163,0.04632294668798842,1.0,-0.04632294668798842
2018-10-15 00:00:00+00:00,False,True,696.0,1.0,0.0,-0.014026773066389619,0.1674558925718721,6.0,-0.06276703181811283
2018-10-16 00:00:00+00:00,True,False,,,,,,,
2018-10-17 00:00:00+00:00,True,False,,,,,,,
2018-10-18 00:00:00+00:00,True,False,,,,,,,
2018-10-19 00:00:00+00:00,True,False,,,,,,,
2018-10-22 00:00:00+00:00,True,False,,,,,,,
2018-10-23 00:00:00+00:00,False,True,697.0,1.0,0.0,-0.10270859081500694,0.10307128081831451,1.0,-0.10307128081831451
2018-10-24 00:00:00+00:00,False,True,698.0,0.0,1.0,0.04138175030524014,0.04140538787917003,1.0,0.04140538787917003
2018-10-25 00:00:00+00:00,False,True,700.0,0.0,1.0,-0.05805808789645786,0.11306678491764122,2.0,-0.11306678491764122
2018-10-26 00:00:00+00:00,True,False,,,,,,,
2018-10-29 00:00:00+00:00,False,True,710.0,0.0,1.0,0.0068825863821221755,0.3274011804081922,10.0,0.020898692804655505
2018-10-30 00:00:00+00:00,True,False,,,,,,,
2018-10-31 00:00:00+00:00,True,False,,,,,,,
2018-11-01 00:00:00+00:00,True,False,,,,,,,
2018-11-02 00:00:00+00:00,True,False,,,,,,,
2018-11-05 00:00:00+00:00,True,False,,,,,,,
2018-11-06 00:00:00+00:00,True,False,,,,,,,
2018-11-07 00:00:00+00:00,True,False,,,,,,,
2018-11-08 00:00:00+00:00,True,False,,,,,,,
2018-11-09 00:00:00+00:00,True,False,,,,,,,
2018-11-12 00:00:00+00:00,False,True,713.0,1.0,0.0,0.03549014696990498,0.08698317755910989,3.0,0.0655964488706624
2018-11-13 00:00:00+00:00,True,False,,,,,,,
2018-11-14 00:00:00+00:00,True,False,,,,,,,
2018-11-15 00:00:00+00:00,False,True,714.0,0.0,1.0,-0.20479958658139055,0.20771174831777328,1.0,-0.20771174831777328
2018-11-16 00:00:00+00:00,False,True,715.0,1.0,0.0,-0.12713291901010923,0.12782231681576905,1.0,-0.12782231681576905
2018-11-19 00:00:00+00:00,False,True,744.0,1.0,0.0,-0.013230509555142843,0.8360330785562438,29.0,-0.1217105056342711
2018-11-20 00:00:00+00:00,True,False,,,,,,,
2018-11-21 00:00:00+00:00,True,False,,,,,,,
2018-11-23 00:00:00+00:00,True,False,,,,,,,
2018-11-26 00:00:00+00:00,True,False,,,,,,,
2018-11-27 00:00:00+00:00,True,False,,,,,,,
2018-11-28 00:00:00+00:00,True,False,,,,,,,
2018-11-29 00:00:00+00:00,True,False,,,,,,,
2018-11-30 00:00:00+00:00,True,False,,,,,,,
2018-12-03 00:00:00+00:00,True,False,,,,,,,
2018-12-04 00:00:00+00:00,True,False,,,,,,,
2018-12-06 00:00:00+00:00,True,False,,,,,,,
2018-12-07 00:00:00+00:00,True,False,,,,,,,
2018-12-10 00:00:00+00:00,True,False,,,,,,,
2018-12-11 00:00:00+00:00,True,False,,,,,,,
2018-12-12 00:00:00+00:00,True,False,,,,,,,
2018-12-13 00:00:00+00:00,True,False,,,,,,,
2018-12-14 00:00:00+00:00,True,False,,,,,,,
2018-12-17 00:00:00+00:00,True,False,,,,,,,
2018-12-18 00:00:00+00:00,True,False,,,,,,,
2018-12-19 00:00:00+00:00,True,False,,,,,,,
2018-12-20 00:00:00+00:00,True,False,,,,,,,
2018-12-21 00:00:00+00:00,True,False,,,,,,,
2018-12-24 00:00:00+00:00,True,False,,,,,,,
2018-12-26 00:00:00+00:00,True,False,,,,,,,
2018-12-27 00:00:00+00:00,True,False,,,,,,,
2018-12-28 00:00:00+00:00,True,False,,,,,,,
2018-12-31 00:00:00+00:00,True,False,,,,,,,
2019-01-02 00:00:00+00:00,True,False,,,,,,,
2019-01-03 00:00:00+00:00,False,True,755.0,0.0,1.0,0.031753935146527815,0.2756540542095567,11.0,0.20384789156379357
2019-01-04 00:00:00+00:00,True,False,,,,,,,
2019-01-07 00:00:00+00:00,True,False,,,,,,,
2019-01-08 00:00:00+00:00,True,False,,,,,,,
2019-01-09 00:00:00+00:00,True,False,,,,,,,
2019-01-10 00:00:00+00:00,True,False,,,,,,,
2019-01-11 00:00:00+00:00,True,False,,,,,,,
2019-01-14 00:00:00+00:00,True,False,,,,,,,
2019-01-15 00:00:00+00:00,True,False,,,,,,,
2019-01-16 00:00:00+00:00,True,False,,,,,,,
2019-01-17 00:00:00+00:00,True,False,,,,,,,
2019-01-18 00:00:00+00:00,False,True,759.0,1.0,0.0,0.0037204387660032395,0.12710732181801965,4.0,0.020310898099798136
2019-01-22 00:00:00+00:00,True,False,,,,,,,
2019-01-23 00:00:00+00:00,True,False,,,,,,,
2019-01-24 00:00:00+00:00,True,False,,,,,,,
2019-01-25 00:00:00+00:00,False,True,760.0,0.0,1.0,-0.14770119109101298,0.14878471258951653,1.0,-0.14878471258951653
2019-01-28 00:00:00+00:00,False,True,761.0,1.0,0.0,-0.04752325067802344,0.04755905947081063,1.0,-0.04755905947081063
2019-01-29 00:00:00+00:00,False,True,791.0,0.0,1.0,0.019014399301245696,0.5500299565146667,30.0,0.24891100756508933
2019-01-30 00:00:00+00:00,True,False,,,,,,,
2019-01-31 00:00:00+00:00,True,False,,,,,,,
2019-02-01 00:00:00+00:00,True,False,,,,,,,
2019-02-04 00:00:00+00:00,True,False,,,,,,,
2019-02-05 00:00:00+00:00,True,False,,,,,,,
2019-02-06 00:00:00+00:00,True,False,,,,,,,
2019-02-07 00:00:00+00:00,True,False,,,,,,,
2019-02-08 00:00:00+00:00,True,False,,,,,,,
2019-02-11 00:00:00+00:00,True,False,,,,,,,
2019-02-12 00:00:00+00:00,True,False,,,,,,,
2019-02-13 00:00:00+00:00,True,False,,,,,,,
2019-02-14 00:00:00+00:00,True,False,,,,,,,
2019-02-15 00:00:00+00:00,True,False,,,,,,,
2019-02-19 00:00:00+00:00,True,False,,,,,,,
2019-02-20 00:00:00+00:00,True,False,,,,,,,
2019-02-21 00:00:00+00:00,True,False,,,,,,,
2019-02-22 00:00:00+00:00,True,False,,,,,,,
2019-02-25 00:00:00+00:00,True,False,,,,,,,
2019-02-26 00:00:00+00:00,True,False,,,,,,,
2019-02-27 00:00:00+00:00,True,False,,,,,,,
2019-02-28 00:00:00+00:00,True,False,,,,,,,
2019-03-01 00:00:00+00:00,True,False,,,,,,,
2019-03-04 00:00:00+00:00,True,False,,,,,,,
2019-03-05 00:00:00+00:00,True,False,,,,,,,
2019-03-06 00:00:00+00:00,True,False,,,,,,,
2019-03-07 00:00:00+00:00,True,False,,,,,,,
2019-03-08 00:00:00+00:00,True,False,,,,,,,
2019-03-11 00:00:00+00:00,True,False,,,,,,,
2019-03-12 00:00:00+00:00,True,False,,,,,,,
2019-03-13 00:00:00+00:00,False,True,792.0,0.0,1.0,-0.0183124439763127,0.018314491250128517,1.0,-0.018314491250128517
2019-03-14 00:00:00+00:00,False,True,797.0,0.0,1.0,0.03782782245011949,0.13039687462666616,5.0,0.10527607907048009
2019-03-15 00:00:00+00:00,True,False,,,,,,,
2019-03-18 00:00:00+00:00,True,False,,,,,,,
2019-03-19 00:00:00+00:00,True,False,,,,,,,
2019-03-20 00:00:00+00:00,True,False,,,,,,,
2019-03-21 00:00:00+00:00,False,True,814.0,1.0,0.0,-0.0029609533746178794,0.23089659950325503,17.0,0.0041233788643455505
2019-03-22 00:00:00+00:00,True,False,,,,,,,
2019-03-25 00:00:00+00:00,True,False,,,,,,,
2019-03-26 00:00:00+00:00,True,False,,,,,,,
2019-03-27 00:00:00+00:00,True,False,,,,,,,
2019-03-28 00:00:00+00:00,True,False,,,,,,,
2019-03-29 00:00:00+00:00,True,False,,,,,,,
2019-04-01 00:00:00+00:00,True,False,,,,,,,
2019-04-02 00:00:00+00:00,True,False,,,,,,,
2019-04-03 00:00:00+00:00,True,False,,,,,,,
2019-04-04 00:00:00+00:00,True,False,,,,,,,
2019-04-05 00:00:00+00:00,True,False,,,,,,,
2019-04-08 00:00:00+00:00,True,False,,,,,,,
2019-04-09 00:00:00+00:00,True,False,,,,,,,
2019-04-10 00:00:00+00:00,True,False,,,,,,,
2019-04-11 00:00:00+00:00,True,False,,,,,,,
2019-04-12 00:00:00+00:00,True,False,,,,,,,
2019-04-15 00:00:00+00:00,False,True,833.0,0.0,1.0,-0.026111335896075526,0.3142252729689594,19.0,-0.15329383041657074
2019-04-16 00:00:00+00:00,True,False,,,,,,,
2019-04-17 00:00:00+00:00,True,False,,,,,,,
2019-04-18 00:00:00+00:00,True,False,,,,,,,
2019-04-22 00:00:00+00:00,True,False,,,,,,,
2019-04-23 00:00:00+00:00,True,False,,,,,,,
2019-04-24 00:00:00+00:00,True,False,,,,,,,
2019-04-25 00:00:00+00:00,True,False,,,,,,,
2019-04-26 00:00:00+00:00,True,False,,,,,,,
2019-04-29 00:00:00+00:00,True,False,,,,,,,
2019-04-30 00:00:00+00:00,True,False,,,,,,,
2019-05-01 00:00:00+00:00,True,False,,,,,,,
2019-05-02 00:00:00+00:00,True,False,,,,,,,
2019-05-03 00:00:00+00:00,True,False,,,,,,,
2019-05-06 00:00:00+00:00,True,False,,,,,,,
2019-05-07 00:00:00+00:00,True,False,,,,,,,
2019-05-08 00:00:00+00:00,True,False,,,,,,,
2019-05-09 00:00:00+00:00,True,False,,,,,,,
2019-05-10 00:00:00+00:00,True,False,,,,,,,
2019-05-13 00:00:00+00:00,False,True,838.0,1.0,0.0,-0.012684829179793133,0.09564296829011298,5.0,-0.04320459078909278
2019-05-14 00:00:00+00:00,True,False,,,,,,,
2019-05-15 00:00:00+00:00,True,False,,,,,,,
2019-05-16 00:00:00+00:00,True,False,,,,,,,
2019-05-17 00:00:00+00:00,True,False,,,,,,,
2019-05-20 00:00:00+00:00,False,True,839.0,0.0,1.0,0.021574170802717257,0.021577518621543,1.0,0.021577518621543
2019-05-21 00:00:00+00:00,False,True,883.0,1.0,0.0,0.01144578425379388,0.7609652516318806,44.0,0.1428130105651293
2019-05-22 00:00:00+00:00,True,False,,,,,,,
2019-05-23 00:00:00+00:00,True,False,,,,,,,
2019-05-24 00:00:00+00:00,True,False,,,,,,,
2019-05-28 00:00:00+00:00,True,False,,,,,,,
2019-05-29 00:00:00+00:00,True,False,,,,,,,
2019-05-30 00:00:00+00:00,True,False,,,,,,,
2019-05-31 00:00:00+00:00,True,False,,,,,,,
2019-06-03 00:00:00+00:00,True,False,,,,,,,
2019-06-04 00:00:00+00:00,True,False,,,,,,,
2019-06-05 00:00:00+00:00,True,False,,,,,,,
2019-06-06 00:00:00+00:00,True,False,,,,,,,
2019-06-07 00:00:00+00:00,True,False,,,,,,,
2019-06-10 00:00:00+00:00,True,False,,,,,,,
2019-06-11 00:00:00+00:00,True,False,,,,,,,
2019-06-12 00:00:00+00:00,True,False,,,,,,,
2019-06-13 00:00:00+00:00,True,False,,,,,,,
2019-06-14 00:00:00+00:00,True,False,,,,,,,
2019-06-17 00:00:00+00:00,True,False,,,,,,,
2019-06-18 00:00:00+00:00,True,False,,,,,,,
2019-06-19 00:00:00+00:00,True,False,,,,,,,
2019-06-20 00:00:00+00:00,True,False,,,,,,,
2019-06-21 00:00:00+00:00,True,False,,,,,,,
2019-06-24 00:00:00+00:00,True,False,,,,,,,
2019-06-25 00:00:00+00:00,True,False,,,,,,,
2019-06-26 00:00:00+00:00,True,False,,,,,,,
2019-06-27 00:00:00+00:00,True,False,,,,,,,
2019-06-28 00:00:00+00:00,True,False,,,,,,,
2019-07-01 00:00:00+00:00,True,False,,,,,,,
2019-07-02 00:00:00+00:00,True,False,,,,,,,
2019-07-03 00:00:00+00:00,True,False,,,,,,,
2019-07-05 00:00:00+00:00,True,False,,,,,,,
2019-07-08 00:00:00+00:00,True,False,,,,,,,
2019-07-09 00:00:00+00:00,True,False,,,,,,,
