timestamp_t,timestamp_t1,p_change_raw,p_change,p_continue,actual_change,actual_continue,pred_change_label,hit_change,brier_change,q_same_given_change,q_opp_given_change,actual_same_given_change,actual_opp_given_change,expected_next_segment_theta,expected_next_segment_amp,expected_next_segment_length,expected_next_segment_net_return,actual_next_segment_theta,actual_next_segment_amp,actual_next_segment_length,actual_next_segment_net_return,brier_same_given_change,hit_same_given_change,rolling_hit_change_50,rolling_brier_change_50
2016-08-24 00:00:00+00:00,2016-08-25 00:00:00+00:00,0.6156039924695897,0.6156039924695897,0.38439600753041026,0.0,1.0,1.0,0.0,0.3789682755444987,0.5504696167299243,0.44953038327007566,,,0.016208186998911328,0.13540881487674483,9.920189467461906,0.06258065157233086,,,,,,,,
2016-08-25 00:00:00+00:00,2016-08-26 00:00:00+00:00,0.2772098765901125,0.2772098765901125,0.7227901234098875,0.0,1.0,1.0,0.0,0.0768453156791054,0.310707099444624,0.6892929005553761,,,0.016281257297898487,0.10281932823571761,6.906032107303845,0.04111560593397676,,,,,,,,
2016-08-26 00:00:00+00:00,2016-08-29 00:00:00+00:00,0.25615798113088317,0.25615798113088317,0.7438420188691168,0.0,1.0,1.0,0.0,0.0656169112970499,0.3637480436036677,0.6362519563963323,,,0.016265092479093007,0.11002886691036266,7.5728325481603935,0.0458641642155888,,,,,,,,
2016-08-29 00:00:00+00:00,2016-08-30 00:00:00+00:00,0.15250514654925146,0.15250514654925146,0.8474948534507485,0.0,1.0,0.0,1.0,0.023257819724008665,0.35381690553181855,0.6461830944681815,,,0.016268119104090147,0.1086789866405555,7.447983955257147,0.044975066393432656,,,,,,,,
2016-08-30 00:00:00+00:00,2016-08-31 00:00:00+00:00,0.2701962909588067,0.2701962909588067,0.7298037090411933,0.0,1.0,1.0,0.0,0.07300603564789614,0.3358390125034178,0.6641609874965821,,,0.016273598067331016,0.10623535904055947,7.221976157185823,0.04336557255467352,,,,,,,0.2,0.12353887157851176
2016-08-31 00:00:00+00:00,2016-09-01 00:00:00+00:00,0.1529149008965329,0.1529149008965329,0.8470850991034671,0.0,1.0,0.0,1.0,0.023382966916196478,0.3398578694274167,0.6601421305725833,,,0.016272373275898443,0.1067816182537167,7.272498929944668,0.04372536585457871,,,,,,,0.3333333333333333,0.10684622080145921
2016-09-01 00:00:00+00:00,2016-09-02 00:00:00+00:00,0.7756354571252903,0.7756354571252903,0.22436454287470975,0.0,1.0,1.0,0.0,0.601610362349958,0.8281107684457698,0.1718892315542302,,,0.016123572763972867,0.17314691801017276,13.41053537474682,0.08743683034515524,,,,,,,0.2857142857142857,0.17752681245124474
2016-09-02 00:00:00+00:00,2016-09-06 00:00:00+00:00,0.4295297203276609,0.4295297203276609,0.5704702796723391,0.0,1.0,1.0,0.0,0.18449578064475858,0.5179588983092646,0.48204110169073544,,,0.016218095002640112,0.13098982713981033,9.511483293030754,0.059670087975750186,,,,,,,0.25,0.17839793347543398
2016-09-06 00:00:00+00:00,2016-09-07 00:00:00+00:00,0.2989931192745554,0.2989931192745554,0.7010068807254446,0.0,1.0,1.0,0.0,0.08939688537352852,0.41627360240159766,0.5837263975984024,,,0.016249084729719636,0.11716835233176709,8.233153858762943,0.05056658196438153,,,,,,,0.2222222222222222,0.1685089281307778
2016-09-07 00:00:00+00:00,2016-09-08 00:00:00+00:00,0.6486470682113361,0.6486470682113361,0.3513529317886639,0.0,1.0,1.0,0.0,0.42074301909916173,0.5351587252421737,0.46484127475782633,,,0.016212853163712387,0.13332769686358797,9.727709688758754,0.061209924453390144,,,,,,,0.2,0.1937323372276162
2016-09-08 00:00:00+00:00,2016-09-09 00:00:00+00:00,0.2592427219001503,0.2592427219001503,0.7407572780998497,0.0,1.0,1.0,0.0,0.06720678885819867,0.43947616156369923,0.5605238384363007,,,0.016242013491252344,0.12032213758732968,8.524843173943648,0.052643820712874004,,,,,,,0.18181818181818182,0.18223001464857827
2016-09-09 00:00:00+00:00,2016-09-12 00:00:00+00:00,0.9962997361634474,0.9962997361634474,0.003700263836552642,1.0,0.0,1.0,1.0,1.3691952460099277e-05,0.5466190599393853,0.4533809400606147,0.0,1.0,0.014514921540093054,0.14347197674454262,10.7137756422077,0.05974392154322224,0.020451499189654127,0.020454351040838037,1.0,0.020454351040838037,0.2987923966890173,0.0,0.25,0.16704532109056838
