Date,Open,High,Low,Close,Volume
2020-01-02 00:00:00+00:00,296.4802235866316,297.71731977517936,295.5546875996484,297.698974609375,59151200
2020-01-03 00:00:00+00:00,294.2992783946291,296.57186973652915,294.2442988268179,295.4447326660156,77709700
2020-01-06 00:00:00+00:00,293.685362209707,296.6543993000962,293.5662304668719,296.5719299316406,55653900
2020-01-07 00:00:00+00:00,296.00370133060426,296.4802282058735,295.28893898289255,295.73797607421875,40496400
2020-01-08 00:00:00+00:00,295.93039974358743,298.53286845352926,295.6829916921281,297.3141174316406,68296000
2020-01-09 00:00:00+00:00,298.88109951100057,299.4034333774434,298.29461349284884,299.3301086425781,48473300
2020-01-10 00:00:00+00:00,299.91652800454466,300.07229409242746,298.0013322184309,298.4686584472656,53029300
2020-01-13 00:00:00+00:00,299.09195925080513,300.53062899559575,298.66126719638737,300.521484375,47086800
2020-01-14 00:00:00+00:00,300.0815496239874,301.1353620319294,299.50423615771473,300.063232421875,62832800
2020-01-15 00:00:00+00:00,299.9715910397463,301.5019023922084,299.8891216822957,300.7413330078125,72056600
2020-01-16 00:00:00+00:00,302.12498611365226,303.2429504394531,301.89589529250605,303.2429504394531,54050300
2020-01-17 00:00:00+00:00,303.9577072786301,304.39754374969027,303.1787929075441,304.1867980957031,95846000
2020-01-21 00:00:00+00:00,303.22464675250427,304.39759079860585,303.1513499843944,303.5911865234375,77742400
2020-01-22 00:00:00+00:00,304.452620782391,305.10325904612256,303.472133024947,303.6278991699219,48914900
2020-01-23 00:00:00+00:00,302.97721103138565,304.38841838405864,301.85924665475704,303.9760437011719,51963000
2020-01-24 00:00:00+00:00,304.63592446041275,304.7183938304946,299.98078160433596,301.2728576660156,87578400
2020-01-27 00:00:00+00:00,296.01282011592906,297.9280159564047,295.67377018718656,296.4435119628906,84062500
2020-01-28 00:00:00+00:00,297.87302743211717,300.4296886579807,296.5351449549885,299.54998779296875,63834000
2020-01-29 00:00:00+00:00,300.9154515361215,301.1445424118308,299.10104173303364,299.3026428222656,53888900
2020-01-30 00:00:00+00:00,297.2316532660353,300.4847604901736,296.4802564449588,300.27398681640625,75491800
2020-01-31 00:00:00+00:00,299.650819083877,299.80661315994996,293.9052308771685,294.82159423828125,113845600
2020-02-03 00:00:00+00:00,296.30609851158897,298.88107731999344,296.1869668001725,297.0116882324219,69083000
2020-02-04 00:00:00+00:00,300.63129201585326,302.4090389218589,300.31055929184856,301.5384826660156,62573200
2020-02-05 00:00:00+00:00,304.4800094344082,305.23143401703624,303.0138505948838,305.0206604003906,65951100
2020-02-06 00:00:00+00:00,305.9829059558844,306.23948658903026,304.9657280409619,306.04705810546875,50359700
2020-02-07 00:00:00+00:00,304.98406488979606,306.056194377022,303.86610045474913,304.4159240722656,64139400
2020-02-10 00:00:00+00:00,303.52707001498,306.7526592320417,303.4904076474018,306.6885070800781,42070000
2020-02-11 00:00:00+00:00,308.0446920849093,308.8327511042264,306.68846432551175,307.219970703125,54864500
2020-02-12 00:00:00+00:00,308.65866182227705,309.41008649783373,308.292122067066,309.1993408203125,43992700
2020-02-13 00:00:00+00:00,307.7698593510163,309.8408499960324,307.4949614623846,308.8695068359375,54501900
2020-02-14 00:00:00+00:00,309.28187999908084,309.4834811047441,308.0814459497398,309.3643493652344,64582200
2020-02-18 00:00:00+00:00,308.3655070547574,309.4284921282204,307.1742176610438,308.5671081542969,57226200
2020-02-19 00:00:00+00:00,309.53846116882,310.7205500507428,309.25439069655664,310.0424499511719,48814700
2020-02-20 00:00:00+00:00,309.4925531618124,310.31730256037446,305.77212014655726,308.7686462402344,74163400
2020-02-21 00:00:00+00:00,307.4123906481904,307.7239508075557,304.7640873458037,305.5888366699219,113788200
2020-02-24 00:00:00+00:00,296.11367067972515,305.66216126608373,294.37255791706946,295.4538879394531,161088400
2020-02-25 00:00:00+00:00,296.8467575397239,297.460705347923,285.6213060596482,286.5010070800781,218913200
2020-02-26 00:00:00+00:00,287.90302105729336,291.5043221918887,284.714094602618,285.4471740722656,194773800
2020-02-27 00:00:00+00:00,279.9124238619062,285.5022475434753,272.6273498535156,272.6273498535156,284353500
2020-02-28 00:00:00+00:00,264.55416640152885,272.9755496100988,261.65845424597956,271.48187255859375,384975800
2020-03-02 00:00:00+00:00,273.26867204085295,283.3028606340856,269.8323099151139,283.23870849609375,238703600
2020-03-03 00:00:00+00:00,283.61447075418994,287.5914845326907,272.6822621634208,275.1289367675781,300139100
2020-03-04 00:00:00+00:00,280.51717032303884,286.91339716852445,277.9605085084488,286.6934509277344,176613400
2020-03-05 00:00:00+00:00,279.4725535047731,282.67065320761304,274.9182257388986,277.1632995605469,186366800
2020-03-06 00:00:00+00:00,268.6318972907637,273.7910271727866,265.9561321004398,272.5814208984375,228667200
2020-03-09 00:00:00+00:00,252.27484493127642,260.4213293712174,250.57959493213733,251.2943572998047,309417300
2020-03-10 00:00:00+00:00,260.83375405902194,264.3892214116597,250.62544991523072,264.297607421875,276444100
2020-03-11 00:00:00+00:00,257.22317395235837,258.35945542683373,248.22448017849436,251.4134063720703,255316300
2020-03-12 00:00:00+00:00,234.5890236964178,244.35746061709935,226.9648737146384,227.35891723632812,392220700
2020-03-13 00:00:00+00:00,241.08604410630707,248.77434647333422,227.7346366084583,246.7949981689453,329566100
2020-03-16 00:00:00+00:00,221.00851540675873,235.41374899779908,217.50801453237176,219.78976440429688,297240000
2020-03-17 00:00:00+00:00,224.54570289092214,234.7448469668352,217.24229875738123,231.6566925048828,262070500
2020-03-18 00:00:00+00:00,216.4908528327942,227.5971727449602,208.94918598045479,219.92721557617188,327597100
2020-03-19 00:00:00+00:00,219.23996406752087,226.69000368455985,212.7979298783139,220.3945770263672,289322000
