Date,Open,High,Low,Close,Volume
2020-01-02 00:00:00+00:00,104.73415456476856,104.82423846435942,103.92345444794384,104.5359878540039,700900
2020-01-03 00:00:00+00:00,103.5811370975819,104.11260316383823,103.51808250047715,103.94145202636719,542900
2020-01-06 00:00:00+00:00,103.38297633588876,104.10360628263113,103.38297633588876,104.07658386230469,570000
2020-01-07 00:00:00+00:00,103.95946592676484,104.21168430153477,103.69823778934304,103.98648834228516,477700
2020-01-08 00:00:00+00:00,104.0405367435282,104.7161246444602,103.90541778885468,104.29275512695312,498300
2020-01-09 00:00:00+00:00,104.66208245062475,104.80620429945782,104.41886695159265,104.77017211914062,518700
2020-01-10 00:00:00+00:00,104.95933122441888,104.95933122441888,104.31077262497857,104.44588470458984,353000
2020-01-13 00:00:00+00:00,104.59904008875183,105.12148958337588,104.46392111486563,105.09446716308594,293500
2020-01-14 00:00:00+00:00,105.01339278729152,105.56287153741341,104.9503381867416,105.30164337158203,350900
2020-01-15 00:00:00+00:00,105.19356055820685,105.84212617563898,105.19356055820685,105.46379852294922,346600
2020-01-16 00:00:00+00:00,105.86913178229416,106.47265535226515,105.86913178229416,106.44563293457031,281600
2020-01-17 00:00:00+00:00,106.60777482779487,106.71587137153189,106.48166562965295,106.65281677246094,342300
2020-01-21 00:00:00+00:00,106.23845582817258,106.51769663921009,106.10333686809658,106.21143341064453,415000
2020-01-22 00:00:00+00:00,106.49968637744156,106.661827758688,105.98623981556716,106.0763168334961,315100
2020-01-23 00:00:00+00:00,105.76105207291738,106.37357859152196,105.20256352235637,106.3105239868164,449900
2020-01-24 00:00:00+00:00,106.4546499393112,106.4546499393112,104.65308199779125,105.22057342529297,473800
2020-01-27 00:00:00+00:00,103.50007574265659,103.99550278457785,103.3379343590884,103.4910659790039,536500
2020-01-28 00:00:00+00:00,103.97748827041086,104.81521759179385,103.7883244717032,104.45490264892578,859500
2020-01-29 00:00:00+00:00,104.779196081895,104.87828287308648,104.11261783678225,104.13063049316406,701500
2020-01-30 00:00:00+00:00,103.27487415589572,104.40085401613786,103.04066842068337,104.3558120727539,482500
2020-01-31 00:00:00+00:00,103.84237128326552,103.8784034654814,101.9957683336455,102.27500915527344,747600
