segment_id,start_pos,end_pos,start_time,end_time,length,net_return,theta_mean,amp_z_mean,sigma_mean,viscosity_mean,sign_global
86,897,897,2019-08-13 00:00:00+00:00,2019-08-13 00:00:00+00:00,1,0.020482506065512496,0.020479642423534068,1.3262255144553543,0.015444200537545057,0.5933046351437316,1.0
87,898,905,2019-08-14 00:00:00+00:00,2019-08-23 00:00:00+00:00,8,-0.03499095912431116,-0.010909495067409994,0.8944576134128162,0.017584987925550355,1.8582773696909998,-1.0
88,906,923,2019-08-26 00:00:00+00:00,2019-09-19 00:00:00+00:00,18,0.0559791908422822,0.006521710998597215,0.5863271914815653,0.015807968679320734,2.4522333632741393,1.0
89,924,926,2019-09-20 00:00:00+00:00,2019-09-24 00:00:00+00:00,3,-0.026505031560096093,-0.011383673482317412,0.7581535046962277,0.011514341455644802,0.6067870971637689,-1.0
90,927,929,2019-09-25 00:00:00+00:00,2019-09-27 00:00:00+00:00,3,0.0025440220833177207,0.0012548978224898668,0.871777028837411,0.01099754359439809,0.5127974190007595,1.0
91,930,930,2019-09-30 00:00:00+00:00,2019-09-30 00:00:00+00:00,1,0.009394623930949031,0.009394347559008764,0.8565702999027327,0.010967710842078964,0.4184539661254107,1.0
92,931,932,2019-10-01 00:00:00+00:00,2019-10-02 00:00:00+00:00,2,-0.03201084494533024,-0.016208084303712577,1.4244259204069323,0.011218195686381077,2.7645813596417463,-1.0
93,933,936,2019-10-03 00:00:00+00:00,2019-10-08 00:00:00+00:00,4,0.007546714682274747,0.0036643686426706137,0.966155792767164,0.011212321376570532,3.412358303154858,1.0
94,937,984,2019-10-09 00:00:00+00:00,2019-12-16 00:00:00+00:00,48,0.14001010774189115,0.005668073078814719,0.7357391446456237,0.009457801855062896,0.9476337849538176,1.0
95,985,995,2019-12-17 00:00:00+00:00,2020-01-02 00:00:00+00:00,11,0.03220257854944908,0.007569900854049148,0.9081758490678117,0.006379296116713673,0.9989841849041879,1.0
