Date,continue_next,change_next,next_segment_completed_by,next_segment_same_direction,next_segment_opp_direction,next_segment_theta,next_segment_amp,next_segment_length,next_segment_net_return
2017-09-26 00:00:00+00:00,True,False,,,,,,,
2017-09-27 00:00:00+00:00,True,False,,,,,,,
2017-09-28 00:00:00+00:00,True,False,,,,,,,
2017-09-29 00:00:00+00:00,True,False,,,,,,,
2017-10-02 00:00:00+00:00,True,False,,,,,,,
2017-10-03 00:00:00+00:00,True,False,,,,,,,
2017-10-04 00:00:00+00:00,True,False,,,,,,,
2017-10-05 00:00:00+00:00,True,False,,,,,,,
2017-10-06 00:00:00+00:00,True,False,,,,,,,
2017-10-09 00:00:00+00:00,True,False,,,,,,,
2017-10-10 00:00:00+00:00,True,False,,,,,,,
2017-10-11 00:00:00+00:00,True,False,,,,,,,
