segment_id,start_pos,end_pos,start_time,end_time,length,net_return,theta_mean,amp_z_mean,sigma_mean,viscosity_mean,sign_global
39,449,450,2017-10-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,2,0.03607844480272737,0.01902357348594601,1.4917316500649493,0.012116740185827118,1.6785783770251124,1.0
40,451,461,2017-11-01 00:00:00+00:00,2017-11-15 00:00:00+00:00,11,0.0038250751254769177,0.00278069156716469,0.7147988924980037,0.013333622877191692,1.97182401123752,1.0
41,462,470,2017-11-16 00:00:00+00:00,2017-11-29 00:00:00+00:00,9,0.0023627728620359,0.0007362420239322269,0.7009331710661012,0.012687226877485894,1.4117023521875187,1.0
42,471,483,2017-11-30 00:00:00+00:00,2017-12-18 00:00:00+00:00,13,0.04013276725906412,0.008852940346171467,0.6241415846878978,0.010309018826580304,0.8985350606025919,1.0
43,484,491,2017-12-19 00:00:00+00:00,2017-12-29 00:00:00+00:00,8,-0.04160889411816626,-0.01581845141519715,0.6719531477765819,0.009906105193827081,0.5239192599400577,-1.0
44,492,514,2018-01-02 00:00:00+00:00,2018-02-02 00:00:00+00:00,23,-0.05296478983415964,-0.011209408695393623,0.8239308900551656,0.010084867983199026,1.2608652248322638,-1.0
45,515,515,2018-02-05 00:00:00+00:00,2018-02-05 00:00:00+00:00,1,-0.025301963824702955,-0.025296566548263275,1.8408712816480535,0.013744548936272387,1.3276359810037335,-1.0
46,516,516,2018-02-06 00:00:00+00:00,2018-02-06 00:00:00+00:00,1,0.040942400888182906,0.04091954689108476,2.3739632940599034,0.017246423839406187,0.6180509826779117,1.0
47,517,548,2018-02-07 00:00:00+00:00,2018-03-23 00:00:00+00:00,32,0.01571632947279422,0.0028776735153772737,0.7372230004643038,0.01784218651459413,2.419436853508761,1.0
48,549,549,2018-03-26 00:00:00+00:00,2018-03-26 00:00:00+00:00,1,0.04637917764666222,0.04634596619430989,2.931497941210318,0.01582097250681827,0.6643804996773773,1.0
49,550,603,2018-03-27 00:00:00+00:00,2018-06-12 00:00:00+00:00,54,0.11084038016584286,0.0032353116942090442,0.65849431819965,0.015946762632100715,1.3076307824624973,1.0
50,604,612,2018-06-13 00:00:00+00:00,2018-06-25 00:00:00+00:00,9,-0.05401242042378662,-0.010748746514390225,0.9443929780521909,0.007330177796813057,0.6449410621681585,-1.0
51,613,617,2018-06-26 00:00:00+00:00,2018-07-02 00:00:00+00:00,5,0.02713032226504941,0.009386097214552901,0.8076472895700114,0.008465082564992848,0.4910707759487848,1.0
52,618,618,2018-07-03 00:00:00+00:00,2018-07-03 00:00:00+00:00,1,-0.017569912961377998,-0.017568105341347017,2.0600082382002047,0.008529039853086288,0.6123984618039306,-1.0
53,619,623,2018-07-05 00:00:00+00:00,2018-07-11 00:00:00+00:00,5,0.021302782758185312,0.005454542405712969,1.0360296079909377,0.00961203530980306,118.61871957759232,1.0
54,624,638,2018-07-12 00:00:00+00:00,2018-08-01 00:00:00+00:00,15,0.06998586855415656,0.02412222521132101,0.8221938102746132,0.010195468601767654,0.8223946884961244,1.0
55,639,665,2018-08-02 00:00:00+00:00,2018-09-10 00:00:00+00:00,27,0.08371917299870413,0.006383335015046823,0.6945233798292354,0.01340586599341843,3.193562038832386,1.0
56,666,666,2018-09-11 00:00:00+00:00,2018-09-11 00:00:00+00:00,1,0.024968574826319756,0.024963388049058274,2.283299626464654,0.010935293688101522,0.6488697750724803,1.0
57,667,667,2018-09-12 00:00:00+00:00,2018-09-12 00:00:00+00:00,1,-0.012496768901865796,-0.012496118425877238,1.0867811943505663,0.011498872173180736,0.3335553426915693,-1.0
58,668,668,2018-09-13 00:00:00+00:00,2018-09-13 00:00:00+00:00,1,0.023868046827085543,0.02386351596359416,1.91871755621521,0.012439573277784123,0.6563498201528114,1.0
59,669,674,2018-09-14 00:00:00+00:00,2018-09-21 00:00:00+00:00,6,-0.03941338682990647,-0.015499746457844419,0.7384064633873098,0.013295669256719428,0.7254535427585562,-1.0
60,675,682,2018-09-24 00:00:00+00:00,2018-10-03 00:00:00+00:00,8,0.06410502702174092,0.010930472582559053,0.7075862523765619,0.014119688245565996,1.6007756676526121,1.0
61,683,686,2018-10-04 00:00:00+00:00,2018-10-09 00:00:00+00:00,4,-0.02266184114479186,-0.007939064750836168,0.8778059037247659,0.014299894412095327,3.3793956623388848,-1.0
62,687,689,2018-10-10 00:00:00+00:00,2018-10-12 00:00:00+00:00,3,-0.021204449758702282,-0.01198778963673382,1.747452776400208,0.017178568184891455,0.6011266672030183,-1.0
63,690,690,2018-10-15 00:00:00+00:00,2018-10-15 00:00:00+00:00,1,-0.02161793245546839,-0.021614565793918936,1.2179628832998328,0.0177492438991819,0.3811726677531386,-1.0
64,691,693,2018-10-16 00:00:00+00:00,2018-10-18 00:00:00+00:00,3,-0.006183655875115157,-0.0020679542952104545,0.8846692214039703,0.018669178875772633,0.630656125072899,-1.0
65,694,697,2018-10-19 00:00:00+00:00,2018-10-24 00:00:00+00:00,4,-0.0043148071342646865,-0.01319538628560101,0.8206219437360328,0.01954962842138617,1.1760514400811628,-1.0
66,698,698,2018-10-25 00:00:00+00:00,2018-10-25 00:00:00+00:00,1,0.021661756395700227,0.021658369221749015,1.0456351722453263,0.020716351662916552,0.38294929707715836,1.0
67,699,704,2018-10-26 00:00:00+00:00,2018-11-02 00:00:00+00:00,6,-0.05768324192620655,-0.029420398175841037,1.0622449990896825,0.022208639079425843,1.7807949822655846,-1.0
68,705,712,2018-11-05 00:00:00+00:00,2018-11-14 00:00:00+00:00,8,-0.10151331918027973,-0.02080733590581876,0.8661247083038323,0.026260441813872718,0.9082321859313756,-1.0
69,713,724,2018-11-15 00:00:00+00:00,2018-12-03 00:00:00+00:00,12,-0.010655996338941431,-0.005100489626113762,0.7473077202007111,0.028152382678333403,1.142427141038941,-1.0
70,725,738,2018-12-04 00:00:00+00:00,2018-12-24 00:00:00+00:00,14,-0.2301071561133945,-0.02774922551309098,0.848149920391734,0.025191465675599968,1.1433343882546283,-1.0
71,739,744,2018-12-26 00:00:00+00:00,2019-01-03 00:00:00+00:00,6,-0.032111134926797735,-0.03299042441652299,1.0248584880963143,0.028699775131519206,0.5103343138351643,-1.0
72,745,782,2019-01-04 00:00:00+00:00,2019-02-28 00:00:00+00:00,38,0.2012736884922357,0.01835094142593127,0.44618476569088794,0.026148525670859755,1.8644880098245906,1.0
73,783,789,2019-03-01 00:00:00+00:00,2019-03-11 00:00:00+00:00,7,0.032668634961524834,0.015846986249644545,1.118116727621551,0.008558535581631261,0.9130079828437052,1.0
74,790,794,2019-03-12 00:00:00+00:00,2019-03-18 00:00:00+00:00,5,0.049721394418249076,0.01079386881881762,1.0029282723958868,0.009900987290981812,2.678192976604083,1.0
75,795,795,2019-03-19 00:00:00+00:00,2019-03-19 00:00:00+00:00,1,-0.007955877910852838,-0.007955710058829009,0.7664183968696717,0.010380583607026532,0.4392446410725274,-1.0
76,796,796,2019-03-20 00:00:00+00:00,2019-03-20 00:00:00+00:00,1,0.008700020627727234,0.008699801135133915,0.8351883166052809,0.010416827083029932,0.5223384006687705,1.0
77,797,797,2019-03-21 00:00:00+00:00,2019-03-21 00:00:00+00:00,1,0.036168628063477204,0.036152868863809376,2.9399810332502496,0.01230232380910337,1.3167254649083395,1.0
78,798,824,2019-03-22 00:00:00+00:00,2019-04-30 00:00:00+00:00,27,0.028200604836471577,0.000453696756783428,0.6775456817413578,0.011744359187900486,2.213760215134745,1.0
79,825,827,2019-05-01 00:00:00+00:00,2019-05-03 00:00:00+00:00,3,0.05374453458224604,0.035994014855579196,1.6304815764775962,0.013749187802232048,0.4951732003422909,1.0
80,828,832,2019-05-06 00:00:00+00:00,2019-05-10 00:00:00+00:00,5,-0.06744556339039232,-0.019162972071664515,0.8754908766904315,0.015550311013222445,1.6602766874033652,-1.0
81,833,838,2019-05-13 00:00:00+00:00,2019-05-20 00:00:00+00:00,6,-0.07413905104036722,-0.03287806762227348,1.0187202187586382,0.021178602093179986,1.7594349272509373,-1.0
82,839,839,2019-05-21 00:00:00+00:00,2019-05-21 00:00:00+00:00,1,0.018989208575074024,0.01898692662892076,0.8651432308427678,0.021949197828368416,0.3741094187803085,1.0
83,840,863,2019-05-22 00:00:00+00:00,2019-06-25 00:00:00+00:00,24,0.04695125833668934,0.006899452947859237,0.6010747013652789,0.018457407903618727,2.5089705884571316,1.0
84,864,879,2019-06-26 00:00:00+00:00,2019-07-18 00:00:00+00:00,16,0.05030589099464322,0.004688505696962519,0.7551417670457061,0.011952530973507753,1.2592444104724774,1.0
85,880,880,2019-07-19 00:00:00+00:00,2019-07-19 00:00:00+00:00,1,-0.01504047855088908,-0.015039344572525773,1.3456562749222778,0.011177048236329918,0.5711008530347153,-1.0
86,881,888,2019-07-22 00:00:00+00:00,2019-07-31 00:00:00+00:00,8,0.050295993582341936,0.013027795229263233,0.8453301664242383,0.011165090272430768,0.6720572134326027,1.0
87,889,890,2019-08-01 00:00:00+00:00,2019-08-02 00:00:00+00:00,2,-0.04326159960373799,-0.02163021734391551,1.7197054300296015,0.012603368655875517,22.01111818505098,-1.0
88,891,891,2019-08-05 00:00:00+00:00,2019-08-05 00:00:00+00:00,1,-0.05376788534749588,-0.05371616097966015,3.1152515182591527,0.017259554767836832,1.660379852239863,-1.0
89,892,897,2019-08-06 00:00:00+00:00,2019-08-13 00:00:00+00:00,6,0.08153257389051793,0.024989761598893632,0.9026686914603063,0.018567320849191948,0.8387821215413994,1.0
90,898,905,2019-08-14 00:00:00+00:00,2019-08-23 00:00:00+00:00,8,-0.030759574560849323,-0.015992806596462714,0.751542073923769,0.022086215987868182,0.9188838806523839,-1.0
91,906,936,2019-08-26 00:00:00+00:00,2019-10-08 00:00:00+00:00,31,0.10199913947183781,0.0067471798868945585,0.6648005417556347,0.017549596843360757,1.5203402115490647,1.0
92,937,950,2019-10-09 00:00:00+00:00,2019-10-28 00:00:00+00:00,14,0.10422342982621302,0.013965813312455956,0.6659583551039959,0.013373477977508015,2.0737402187202116,1.0
93,951,970,2019-10-29 00:00:00+00:00,2019-11-25 00:00:00+00:00,20,0.07023022125605838,0.007490115220813593,0.733300647247507,0.01166512085019061,0.8311798898175367,1.0
94,971,971,2019-11-26 00:00:00+00:00,2019-11-26 00:00:00+00:00,1,-0.007839282593776531,-0.007839122013687931,0.7646186805212751,0.010252528675136915,0.31082377400652933,-1.0
95,972,975,2019-11-27 00:00:00+00:00,2019-12-03 00:00:00+00:00,4,-0.018482887864009534,-0.006325661140194684,1.2035495121094502,0.009455771509408854,1.208436571624973,-1.0
96,976,978,2019-12-04 00:00:00+00:00,2019-12-06 00:00:00+00:00,3,0.04248410007795833,0.015425009325274039,1.3960076066886649,0.010039024818335912,2.346019045651435,1.0
97,979,995,2019-12-09 00:00:00+00:00,2020-01-02 00:00:00+00:00,17,0.10390045111553459,0.011457049999458097,0.7752055573804335,0.010941300700938603,1.2869880964481901,1.0
98,996,996,2020-01-03 00:00:00+00:00,2020-01-03 00:00:00+00:00,1,-0.009769494971888726,-0.009769184179612546,0.9771533990390904,0.00999790330767085,0.3021905064172983,-1.0
99,997,1002,2020-01-06 00:00:00+00:00,2020-01-13 00:00:00+00:00,6,0.06359644304344325,0.016282567450665305,1.2888713363392152,0.009484224884117863,1.1643912716588645,1.0
100,1003,1011,2020-01-14 00:00:00+00:00,2020-01-27 00:00:00+00:00,9,-0.025596010592183305,-0.009371546188713048,0.8627186882361284,0.011114643994391906,1.7034550470862198,-1.0
101,1012,1026,2020-01-28 00:00:00+00:00,2020-02-18 00:00:00+00:00,15,0.034381924000758346,0.0015818623391626655,0.8650023702279176,0.017625421381466895,0.8339408428128084,1.0
102,1027,1035,2020-02-19 00:00:00+00:00,2020-03-02 00:00:00+00:00,9,-0.06538327958697465,-0.0012828486759013456,1.3661908073327373,0.023139686032012382,1.0128293642047466,-1.0
103,1036,1036,2020-03-03 00:00:00+00:00,2020-03-03 00:00:00+00:00,1,-0.03227447641343595,-0.03226327726370439,0.9842678748904384,0.03279032811504669,0.26608789232307994,-1.0
104,1037,1037,2020-03-04 00:00:00+00:00,2020-03-04 00:00:00+00:00,1,0.04534115781929415,0.045310124993753725,1.347825716882801,0.03364021310255173,0.5841755005387694,1.0
105,1038,1040,2020-03-05 00:00:00+00:00,2020-03-09 00:00:00+00:00,3,-0.12873936506423966,-0.06244708288090922,1.1729161007989042,0.035453924718875714,0.7655374351052004,-1.0
106,1041,1041,2020-03-10 00:00:00+00:00,2020-03-10 00:00:00+00:00,1,0.06954633191304094,0.06943453144520151,1.658956722524446,0.04192171765496366,0.4577164338875461,1.0
107,1042,1042,2020-03-11 00:00:00+00:00,2020-03-11 00:00:00+00:00,1,-0.03534764913375188,-0.03533293837948652,0.8330167749456151,0.04243328810022086,0.3369845000747796,-1.0
108,1043,1043,2020-03-12 00:00:00+00:00,2020-03-12 00:00:00+00:00,1,-0.10397787193499308,-0.10360556865820832,2.2177852151720834,0.046883642764781,1.5150447214148546,-1.0
109,1044,1044,2020-03-13 00:00:00+00:00,2020-03-13 00:00:00+00:00,1,0.11315746195096477,0.11267815986199518,2.0638579895833846,0.05482811408706813,0.5211379222094605,1.0
110,1045,1045,2020-03-16 00:00:00+00:00,2020-03-16 00:00:00+00:00,1,-0.137708045054719,-0.13684734144380722,2.2219900137215998,0.061975086289506945,0.5489317411910343,-1.0
111,1046,1070,2020-03-17 00:00:00+00:00,2020-04-21 00:00:00+00:00,25,0.10256156658061233,0.017258595815351406,0.5132835037186869,0.05829180846432305,0.7814300540434524,1.0
112,1071,1101,2020-04-22 00:00:00+00:00,2020-06-04 00:00:00+00:00,31,0.18588137352370282,0.012359672109320975,0.5901647494618842,0.02030881778488294,14.092587494869546,1.0
113,1102,1105,2020-06-05 00:00:00+00:00,2020-06-10 00:00:00+00:00,4,0.09046987153387498,0.026910547418113755,1.7831568834757094,0.012479846638672219,1.682532237094692,1.0
114,1106,1114,2020-06-11 00:00:00+00:00,2020-06-23 00:00:00+00:00,9,0.038065650614508506,-0.0028632238651942277,0.9434538676818034,0.017658881898527455,1.3927717951399263,1.0
115,1115,1117,2020-06-24 00:00:00+00:00,2020-06-26 00:00:00+00:00,3,-0.03582920814814905,-0.01795402849030114,1.0526550706825895,0.019437273152862884,0.5286245966897388,-1.0
116,1118,1132,2020-06-29 00:00:00+00:00,2020-07-20 00:00:00+00:00,15,0.10665210392964752,0.015484252324135573,0.568358195803361,0.018238251222029638,0.5371993378308733,1.0
117,1133,1137,2020-07-21 00:00:00+00:00,2020-07-27 00:00:00+00:00,5,-0.03673396071286561,-0.020309167974256068,1.0340928819712034,0.01671037175362673,0.4943114599003559,-1.0
118,1138,1138,2020-07-28 00:00:00+00:00,2020-07-28 00:00:00+00:00,1,-0.016564051094490218,-0.016562536463132015,0.9812195724059213,0.01688107509074646,0.41422880784086663,-1.0
119,1139,1141,2020-07-29 00:00:00+00:00,2020-07-31 00:00:00+00:00,3,0.13057820002642195,0.07953438089631648,1.7939293116404784,0.020794656822079396,1.1332587177860398,1.0
120,1142,1145,2020-08-03 00:00:00+00:00,2020-08-06 00:00:00+00:00,4,0.06945384390355169,0.02666809343042606,0.6243939942823304,0.027649214721900853,0.7518212100699615,1.0
121,1146,1148,2020-08-07 00:00:00+00:00,2020-08-11 00:00:00+00:00,3,-0.038759184917602774,-0.018217182259296222,0.7691460083219894,0.029181206082377658,0.4878544192829821,-1.0
122,1149,1163,2020-08-12 00:00:00+00:00,2020-09-01 00:00:00+00:00,15,0.20439969727974194,0.02817128425435859,0.66472308570233,0.02710156566916785,1.1186374287502892,1.0
123,1164,1164,2020-09-02 00:00:00+00:00,2020-09-02 00:00:00+00:00,1,-0.02093579398890988,-0.020932736021436065,0.9463345816451015,0.022123025969493195,0.3489561094028163,-1.0
124,1165,1167,2020-09-03 00:00:00+00:00,2020-09-08 00:00:00+00:00,3,-0.15245264422900995,-0.07668686317632054,1.65329050873261,0.030465857680135034,0.7777888086982355,-1.0
125,1168,1168,2020-09-09 00:00:00+00:00,2020-09-09 00:00:00+00:00,1,0.039111629523922886,0.039091704533562324,1.171503675750075,0.03338582594189835,0.359554538700485,1.0
126,1169,1175,2020-09-10 00:00:00+00:00,2020-09-18 00:00:00+00:00,7,-0.09357294388952742,-0.01665376592323726,0.6479265861009672,0.0343073520637861,0.8536370660294949,-1.0
127,1176,1185,2020-09-21 00:00:00+00:00,2020-10-02 00:00:00+00:00,10,0.05623243144488477,0.0021443920557027143,0.6544227525754687,0.03431628686933259,0.8655601369819628,1.0
128,1186,1186,2020-10-05 00:00:00+00:00,2020-10-05 00:00:00+00:00,1,0.03032660067628168,0.03031730865102214,0.9853305589886422,0.03077808817185549,0.4803132053138225,1.0
129,1187,1191,2020-10-06 00:00:00+00:00,2020-10-12 00:00:00+00:00,5,0.06561098294046719,0.0280153061900986,0.9362548216627319,0.026087346370111036,0.6492477995808821,1.0
130,1192,1203,2020-10-13 00:00:00+00:00,2020-10-28 00:00:00+00:00,12,-0.11217175736003249,-0.02195561544103688,0.5463128570814918,0.025196864470346057,0.9394223492744489,-1.0
131,1204,1204,2020-10-29 00:00:00+00:00,2020-10-29 00:00:00+00:00,1,0.036380452739337876,0.03636441517729945,1.396243129537053,0.026055948285288323,0.43413765275945837,1.0
132,1205,1232,2020-10-30 00:00:00+00:00,2020-12-09 00:00:00+00:00,28,0.05622890737740249,0.000877121813385731,0.6213734033771778,0.023124917320480793,1.131890700729577,1.0
133,1233,1250,2020-12-10 00:00:00+00:00,2021-01-06 00:00:00+00:00,18,0.03881654878532892,0.008596851633494055,0.9158690554511,0.01705419789174082,1.3656000396964174,1.0
134,1251,1286,2021-01-07 00:00:00+00:00,2021-03-01 00:00:00+00:00,36,0.010848856739317014,0.0032426625157317545,0.7580276493153566,0.020252467528711047,1.928152352941867,1.0
135,1287,1291,2021-03-02 00:00:00+00:00,2021-03-08 00:00:00+00:00,5,-0.09369950029436058,-0.026155578267059595,1.1921752947674187,0.01908509687339669,2.017203089883516,-1.0
136,1292,1314,2021-03-09 00:00:00+00:00,2021-04-09 00:00:00+00:00,23,0.1336603314018543,0.009805555770367683,0.6763975552429323,0.022068499648421096,1.8214091460526987,1.0
137,1315,1315,2021-04-12 00:00:00+00:00,2021-04-12 00:00:00+00:00,1,-0.013321369634253344,-0.013320581719660328,0.8079693722675401,0.01648745857429428,0.3991946974111944,-1.0
138,1316,1316,2021-04-13 00:00:00+00:00,2021-04-13 00:00:00+00:00,1,0.024015924437753355,0.024011308856346957,1.4574469703491413,0.01647806771146567,0.6432152785170977,1.0
139,1317,1317,2021-04-14 00:00:00+00:00,2021-04-14 00:00:00+00:00,1,-0.018014416093315333,-0.018012467798100715,1.0564878405252787,0.017051218989401984,0.42860494537153904,-1.0
140,1318,1323,2021-04-15 00:00:00+00:00,2021-04-22 00:00:00+00:00,6,-0.0006820310259696427,0.0012347372068853167,0.5963715958173511,0.0147554002264354,0.4996174565572628,-1.0
141,1324,1337,2021-04-23 00:00:00+00:00,2021-05-12 00:00:00+00:00,14,-0.07033748523230177,-0.0140164005711049,0.8264601989256503,0.014205969516715985,0.7064878505706261,-1.0
142,1338,1343,2021-05-13 00:00:00+00:00,2021-05-20 00:00:00+00:00,6,0.03631237377761476,0.011458167773800477,0.8759503170065415,0.015225251075271312,2.97286591324932,1.0
143,1344,1344,2021-05-21 00:00:00+00:00,2021-05-21 00:00:00+00:00,1,-0.014877215147866885,-0.014876117694670767,0.9594517768710084,0.015505944031775193,0.4170621156501666,-1.0
144,1345,1352,2021-05-24 00:00:00+00:00,2021-06-03 00:00:00+00:00,8,-0.015182784755501721,-0.002381965152753025,0.44828478968477,0.015314861796105451,0.630180299993271,-1.0
145,1353,1362,2021-06-04 00:00:00+00:00,2021-06-17 00:00:00+00:00,10,0.06464444435144223,0.012377852134088015,0.7764141194645857,0.012259704812173517,0.7474085789308867,1.0
146,1363,1363,2021-06-18 00:00:00+00:00,2021-06-18 00:00:00+00:00,1,-0.010142788241036982,-0.010142440445491983,0.937418684083942,0.010819902610285391,0.44751861184761044,-1.0
147,1364,1375,2021-06-21 00:00:00+00:00,2021-07-07 00:00:00+00:00,12,0.1026975674137347,0.013484115206578714,0.9811260691965095,0.009939810459564812,7.393850025174277,1.0
148,1376,1376,2021-07-08 00:00:00+00:00,2021-07-08 00:00:00+00:00,1,-0.009242656748033262,-0.009242393571622511,0.8942731254521941,0.01033537466602098,0.3418300180775551,-1.0
