timestamp_t,timestamp_t1,p_change_raw,p_change,p_continue,actual_change,actual_continue,pred_change_label,hit_change,brier_change,q_same_given_change,q_opp_given_change,actual_same_given_change,actual_opp_given_change,expected_next_segment_theta,expected_next_segment_amp,expected_next_segment_length,expected_next_segment_net_return,actual_next_segment_theta,actual_next_segment_amp,actual_next_segment_length,actual_next_segment_net_return,brier_same_given_change,hit_same_given_change,rolling_hit_change_50,rolling_brier_change_50
2016-09-19 00:00:00+00:00,2016-09-20 00:00:00+00:00,0.13752721942369972,0.13752721942369972,0.8624727805763003,0.0,1.0,0.0,1.0,0.01891373608241445,0.696037384658069,0.30396261534193103,,,0.0036801260730966487,0.14870186703018848,14.402411763042254,0.008282506924216344,,,,,,,0.2777777777777778,0.4165674519841755
2016-09-20 00:00:00+00:00,2016-09-21 00:00:00+00:00,0.0666303991782384,0.0666303991782384,0.9333696008217616,0.0,1.0,0.0,1.0,0.004439610094651393,0.6970653402552617,0.3029346597447383,,,0.0037000499044004165,0.14879953735617332,14.412162656135624,0.008332508477859851,,,,,,,0.3157894736842105,0.3948765129373584
2016-09-21 00:00:00+00:00,2016-09-22 00:00:00+00:00,0.03786344800430793,0.03786344800430793,0.962136551995692,0.0,1.0,0.0,1.0,0.0014336406947749302,0.6420469098088666,0.3579530901911334,,,0.002633682903913559,0.14357200802363312,13.890273544472675,0.0056563160344704246,,,,,,,0.35,0.37520436932522927
2016-09-22 00:00:00+00:00,2016-09-23 00:00:00+00:00,0.1951225712864341,0.1951225712864341,0.8048774287135659,0.0,1.0,0.0,1.0,0.03807281782542955,0.7484096356855697,0.25159036431443027,,,0.004695204834591925,0.15367797187789334,14.899199972788832,0.010829984584082502,,,,,,,0.38095238095238093,0.35915048592047694
2016-09-23 00:00:00+00:00,2016-09-26 00:00:00+00:00,0.100220803648466,0.100220803648466,0.899779196351534,0.0,1.0,0.0,1.0,0.010044209483944376,0.8112140236869572,0.18878597631304284,,,0.005912479233499109,0.159645277339458,15.494944453259135,0.013884899586515533,,,,,,,0.4090909090909091,0.3432820188097254
2016-09-26 00:00:00+00:00,2016-09-27 00:00:00+00:00,0.10008776141403664,0.10008776141403664,0.8999122385859634,0.0,1.0,0.0,1.0,0.010017559984873121,0.7233574887446321,0.2766425112553679,,,0.004209644222040608,0.1512976634627986,14.661562464663367,0.00961140445029732,,,,,,,0.43478260869565216,0.328792259730384
2016-09-27 00:00:00+00:00,2016-09-28 00:00:00+00:00,0.038979209533264635,0.038979209533264635,0.9610207904667354,0.0,1.0,0.0,1.0,0.0015193787758381485,0.5307019750549039,0.4692980249450961,,,0.00047559582055569944,0.13299266383417607,12.834087306235087,0.00024030415298703298,,,,,,,0.4583333333333333,0.31515588969061126
2016-09-28 00:00:00+00:00,2016-09-29 00:00:00+00:00,0.1251767170201581,0.1251767170201581,0.8748232829798419,0.0,1.0,0.0,1.0,0.015669210483944738,0.7777436675966726,0.22225633240332743,,,0.005263756924635746,0.15646511994832704,15.17745421834558,0.012256843073096005,,,,,,,0.48,0.3031764225223446
2016-09-29 00:00:00+00:00,2016-09-30 00:00:00+00:00,0.08813806208431182,0.08813806208431182,0.9118619379156881,0.0,1.0,0.0,1.0,0.007768317987978005,0.8418825735645555,0.15811742643544446,,,0.0065068969454714605,0.16255922349842414,15.78585755495521,0.01537667135765151,,,,,,,0.5,0.2918145723479459
2016-09-30 00:00:00+00:00,2016-10-03 00:00:00+00:00,0.24224536270579944,0.24224536270579944,0.7577546372942006,0.0,1.0,1.0,0.0,0.058682815752464326,0.7906016514600136,0.2093983485399864,,,0.005512970316828358,0.15768681033930307,15.299421379563556,0.01288227784055675,,,,,,,0.48148148148148145,0.28318006284440955
2016-10-03 00:00:00+00:00,2016-10-04 00:00:00+00:00,0.032621140047907456,0.032621140047907456,0.9673788599520925,0.0,1.0,0.0,1.0,0.0010641387780251916,0.8060486318148483,0.19395136818515168,,,0.00581236362874069,0.1591544920279464,15.44594702178656,0.013633645914189288,,,,,,,0.5,0.27310449412775295
2016-10-04 00:00:00+00:00,2016-10-05 00:00:00+00:00,0.08994780543207448,0.08994780543207448,0.9100521945679255,0.0,1.0,0.0,1.0,0.008090607702046327,0.8093154368272978,0.19068456317270222,,,0.00587568083052265,0.15946488472522458,15.476935000761795,0.013792549009341407,,,,,,,0.5172413793103449,0.26396608425100443
2016-10-05 00:00:00+00:00,2016-10-06 00:00:00+00:00,0.030265349826112363,0.030265349826112363,0.9697346501738876,0.0,1.0,0.0,1.0,0.0009159914000969597,0.8166263939310617,0.18337360606893827,,,0.006017381772083037,0.16015952909073597,15.546284651003212,0.014148166717740055,,,,,,,0.5333333333333333,0.2551977478226409
2016-10-06 00:00:00+00:00,2016-10-07 00:00:00+00:00,0.12184704510344434,0.12184704510344434,0.8781529548965556,0.0,1.0,0.0,1.0,0.014846702400440798,0.7528530185469352,0.2471469814530648,,,0.0047813264635705194,0.15410015611788408,14.941348633073783,0.01104611847849191,,,,,,,0.5483870967741935,0.24744448829289245
2016-10-07 00:00:00+00:00,2016-10-10 00:00:00+00:00,0.04025670299789748,0.04025670299789748,0.9597432970021025,0.0,1.0,0.0,1.0,0.0016206021362609277,0.7054697672312592,0.2945302327687408,,,0.0038629444746833192,0.1495980768307413,14.491884649165087,0.008741314468537771,,,,,,,0.5625,0.23976249185049775
2016-10-10 00:00:00+00:00,2016-10-11 00:00:00+00:00,0.6988750611559572,0.6988750611559572,0.3011249388440428,0.0,1.0,1.0,0.0,0.48842635110574295,0.7891605637405817,0.21083943625941826,,,0.0054850391603715,0.15754988661641653,15.285751633196373,0.012812180819727296,,,,,,,0.5454545454545454,0.2472977603127779
2016-10-11 00:00:00+00:00,2016-10-12 00:00:00+00:00,0.04082413302479647,0.04082413302479647,0.9591758669752035,0.0,1.0,0.0,1.0,0.0016666098372262778,0.6776683817997418,0.32233161820025824,,,0.003324098132622161,0.14695655186084758,14.228168650214693,0.007389006578183208,,,,,,,0.5588235294117647,0.2400733147105558
2016-10-12 00:00:00+00:00,2016-10-13 00:00:00+00:00,0.35573305724010684,0.35573305724010684,0.6442669427598932,0.0,1.0,1.0,0.0,0.12654600801339314,0.6003308893986199,0.3996691106013801,,,0.0018251431619362782,0.13960839585654522,13.494567293724051,0.003627176022943688,,,,,,,0.5428571428571428,0.23682967737635116
2016-10-13 00:00:00+00:00,2016-10-14 00:00:00+00:00,0.10522889819415611,0.10522889819415611,0.8947711018058438,0.0,1.0,0.0,1.0,0.01107312101515607,0.45640084334162756,0.5435991566583724,,,-0.0009645084193328239,0.12593300505582328,12.129287999697723,-0.003373832521087812,,,,,,,0.5555555555555556,0.23055866192187346
